age,workclass,education,marital.status,occupation,race,sex,capital.gain,capital.loss,hours.per.week,income
48,Private,11th,Married,Handlers-cleaners,White,Male,0,0,60,0
19,Private,HS-grad,Never-married,Transport-moving,White,Male,0,0,40,0
36,Private,Bachelors,Married,Adm-clerical,White,Male,0,0,40,1
41,Private,Masters,Married,Exec-managerial,White,Male,0,0,45,1
32,Private,Some-college,Married,Sales,White,Male,0,0,50,0
49,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,1
51,Self-emp-not-inc,HS-grad,Married,Exec-managerial,White,Female,0,0,40,0
20,Private,Some-college,Divorced,Other-service,White,Female,0,0,29,0
39,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,40,0
38,Private,HS-grad,Married,Tech-support,White,Male,0,0,40,1
19,Private,Some-college,Never-married,Other-service,White,Female,0,0,25,0
29,Local-gov,Bachelors,Never-married,Handlers-cleaners,White,Male,0,0,40,0
52,Self-emp-inc,HS-grad,Married,Sales,Asian-Pac-Islander,Male,0,0,40,1
22,Private,Assoc,Never-married,Craft-repair,White,Male,0,0,44,0
44,Self-emp-inc,Some-college,Married,Exec-managerial,White,Male,0,0,80,0
43,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,0
40,Private,Assoc,Separated,Sales,Black,Male,0,0,44,0
40,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,30,0
18,Private,11th,Never-married,Sales,White,Female,0,0,15,0
57,Self-emp-inc,Prof-school,Married,Prof-specialty,Asian-Pac-Islander,Male,0,0,50,1
54,Local-gov,Bachelors,Married,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,1
44,Private,Bachelors,Divorced,Prof-specialty,White,Female,0,0,40,0
20,Private,Some-college,Never-married,Sales,White,Male,0,0,30,0
40,Private,Some-college,Married,Other-service,White,Female,0,0,40,0
29,Private,Some-college,Never-married,Transport-moving,White,Male,0,0,40,0
22,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,40,0
45,Private,Some-college,Divorced,Sales,White,Male,0,0,45,0
52,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,1
51,Local-gov,HS-grad,Divorced,Protective-serv,White,Male,0,0,40,0
23,Private,Bachelors,Never-married,Sales,Black,Male,0,0,10,0
22,Private,Assoc,Married-civ-spouse,Other-service,White,Male,0,0,44,0
37,Private,Some-college,Divorced,Exec-managerial,White,Female,0,0,40,1
58,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,0,0,40,0
61,Private,10th,Widowed,Farming-fishing,White,Male,0,0,20,0
30,Private,Masters,Never-married,Prof-specialty,White,Female,0,0,45,0
23,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,40,0
30,Private,10th,Divorced,Other-service,Amer-Indian-Eskimo,Male,0,0,40,0
18,Private,HS-grad,Never-married,Other-service,White,Male,0,0,25,0
23,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,0,0,40,0
23,Private,Some-college,Never-married,Priv-house-serv,White,Female,0,0,10,0
57,Private,Bachelors,Married,Sales,White,Male,0,0,55,1
58,Private,HS-grad,Married,Exec-managerial,White,Male,0,0,45,1
59,Self-emp-not-inc,HS-grad,Married,Transport-moving,White,Male,0,0,40,1
27,Private,Bachelors,Married,Adm-clerical,White,Male,0,0,40,0
50,Private,Bachelors,Married,Farming-fishing,White,Male,0,0,45,1
25,Private,Bachelors,Never-married,Tech-support,White,Female,0,0,40,0
33,Private,HS-grad,Divorced,Other-service,White,Female,0,0,30,0
22,Private,Some-college,Never-married,Other-service,White,Male,0,0,35,0
50,Private,Some-college,Married,Sales,Asian-Pac-Islander,Male,0,0,50,1
44,Private,HS-grad,Married,Transport-moving,White,Male,0,0,45,0
41,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,50,1
54,Local-gov,Some-college,Widowed,Adm-clerical,White,Female,0,0,40,0
60,Self-emp-not-inc,7th-8th,Married,Farming-fishing,White,Male,0,0,40,0
58,Private,Masters,Divorced,Prof-specialty,White,Male,0,0,20,0
43,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,60,0
33,Local-gov,Assoc,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,0
24,Private,Some-college,Married,Transport-moving,White,Male,0,0,65,0
41,Private,HS-grad,Never-married,Transport-moving,White,Male,0,0,40,0
21,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,0
39,Private,Some-college,Married,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0
27,Self-emp-inc,Bachelors,Never-married,Exec-managerial,White,Female,0,0,40,0
50,Private,HS-grad,Married,Transport-moving,White,Male,0,0,40,0
20,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,0
46,Federal-gov,Bachelors,Married,Exec-managerial,White,Male,0,0,40,1
49,Private,11th,Married,Transport-moving,White,Male,0,0,40,0
35,State-gov,Bachelors,Married,Exec-managerial,White,Female,0,0,35,1
56,Self-emp-not-inc,Some-college,Married,Other-service,White,Male,0,0,45,1
42,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
58,Local-gov,7th-8th,Married,Craft-repair,White,Male,0,0,40,0
43,Private,Some-college,Married,Adm-clerical,White,Male,0,0,40,0
25,Private,HS-grad,Divorced,Other-service,White,Female,0,0,40,0
57,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,42,0
49,Private,7th-8th,Widowed,Machine-op-inspct,White,Female,0,0,40,0
23,Private,Some-college,Married,Handlers-cleaners,White,Male,0,0,40,0
59,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
50,Private,Some-college,Married,Transport-moving,White,Male,0,0,70,1
33,Private,Bachelors,Never-married,Prof-specialty,White,Female,0,0,45,0
52,Private,Masters,Married,Tech-support,White,Male,0,0,45,0
37,Self-emp-inc,HS-grad,Married,Craft-repair,White,Male,0,0,40,1
30,Self-emp-inc,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,0
39,Self-emp-inc,HS-grad,Divorced,Craft-repair,White,Male,0,0,60,0
54,Local-gov,Some-college,Divorced,Craft-repair,White,Male,0,0,42,0
52,Private,HS-grad,Married,Sales,White,Male,0,0,45,1
22,Local-gov,HS-grad,Never-married,Protective-serv,White,Male,0,0,56,0
32,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,40,0
25,Private,7th-8th,Never-married,Machine-op-inspct,White,Male,0,0,40,0
34,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,0
47,Private,Assoc,Never-married,Other-service,White,Female,0,0,55,0
24,Private,HS-grad,Never-married,Farming-fishing,White,Male,0,0,98,0
48,Private,5th-6th,Never-married,Priv-house-serv,White,Female,0,0,35,0
26,Private,HS-grad,Never-married,Sales,White,Female,0,0,50,0
28,Private,Some-college,Separated,Machine-op-inspct,White,Male,0,0,40,0
23,Private,HS-grad,Never-married,Other-service,Black,Male,0,0,12,0
64,State-gov,Bachelors,Divorced,Tech-support,White,Male,0,0,40,0
28,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,50,1
28,Private,7th-8th,Married,Sales,White,Male,0,0,40,0
34,Private,Some-college,Married,Machine-op-inspct,White,Male,0,0,40,0
44,Private,Assoc,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,1
18,Private,HS-grad,Married,Craft-repair,White,Male,0,0,25,0
36,Private,12th,Married,Craft-repair,Other,Male,0,0,40,0
24,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,0
29,Local-gov,Bachelors,Married,Exec-managerial,Black,Male,0,0,40,1
33,Private,Some-college,Married,Prof-specialty,White,Male,0,0,40,0
57,Federal-gov,HS-grad,Separated,Adm-clerical,Black,Female,0,0,35,0
55,Private,10th,Widowed,Transport-moving,Black,Female,0,0,35,0
21,Private,10th,Married,Craft-repair,White,Male,0,0,40,0
36,Self-emp-not-inc,Masters,Married,Prof-specialty,White,Male,0,0,45,1
26,Private,Some-college,Never-married,Prof-specialty,Other,Male,0,0,50,0
32,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
21,Private,Some-college,Never-married,Other-service,White,Female,0,0,40,0
29,Self-emp-not-inc,Some-college,Divorced,Machine-op-inspct,White,Male,0,0,48,0
58,Private,HS-grad,Married,Transport-moving,White,Male,0,0,40,1
47,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,45,0
31,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,0
42,Self-emp-not-inc,HS-grad,Married,Craft-repair,White,Male,0,0,35,0
19,Private,HS-grad,Never-married,Other-service,White,Male,0,0,25,0
66,Private,HS-grad,Married,Sales,White,Male,0,0,50,0
41,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,45,0
22,Private,Some-college,Never-married,Sales,White,Female,0,0,30,0
30,Private,Bachelors,Never-married,Sales,White,Male,0,0,40,0
36,Self-emp-not-inc,HS-grad,Separated,Other-service,White,Female,0,0,16,0
41,State-gov,Assoc,Divorced,Prof-specialty,Asian-Pac-Islander,Female,0,0,36,0
19,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,20,0
60,Private,HS-grad,Married,Other-service,White,Male,0,0,40,0
24,Private,11th,Never-married,Transport-moving,White,Male,0,0,40,0
25,Private,11th,Married,Machine-op-inspct,White,Male,0,0,40,0
52,Private,Some-college,Never-married,Exec-managerial,White,Female,0,0,50,0
30,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,45,0
37,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,1
55,Self-emp-not-inc,Doctorate,Divorced,Exec-managerial,White,Female,0,0,30,0
20,Private,Some-college,Never-married,Adm-clerical,Black,Female,0,0,24,0
32,Private,7th-8th,Never-married,Priv-house-serv,White,Female,0,0,15,0
18,Private,HS-grad,Never-married,Other-service,White,Male,0,0,35,0
24,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,0
33,Local-gov,Some-college,Married,Protective-serv,White,Male,0,0,45,0
57,Local-gov,Masters,Married,Protective-serv,White,Male,0,0,14,1
19,Private,HS-grad,Never-married,Sales,White,Female,0,0,40,0
50,Local-gov,Prof-school,Married,Prof-specialty,White,Male,0,0,40,1
27,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,50,0
40,Private,Assoc,Separated,Craft-repair,White,Female,0,0,60,0
47,Self-emp-inc,HS-grad,Married,Sales,White,Male,0,0,55,0
39,Federal-gov,Assoc,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,0
49,State-gov,Some-college,Divorced,Adm-clerical,White,Male,0,0,40,0
28,Self-emp-not-inc,Some-college,Married,Prof-specialty,White,Male,0,0,7,0
28,Private,11th,Never-married,Transport-moving,White,Male,0,0,50,0
30,Private,HS-grad,Married,Sales,White,Male,0,0,40,0
39,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,1
37,Private,HS-grad,Married,Sales,White,Male,0,0,50,0
50,Private,HS-grad,Married,Sales,White,Male,0,0,80,0
37,Private,10th,Married,Machine-op-inspct,White,Male,0,0,40,0
26,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,40,1
55,Private,Assoc,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1
46,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,1
32,Private,HS-grad,Married,Sales,White,Male,0,0,60,0
26,Private,Bachelors,Never-married,Craft-repair,White,Male,0,0,45,1
19,Private,HS-grad,Divorced,Craft-repair,White,Female,0,0,40,0
38,Private,HS-grad,Divorced,Other-service,White,Female,0,0,75,0
38,Private,5th-6th,Married,Sales,White,Male,0,0,40,0
65,Private,Assoc,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,0
44,Private,Bachelors,Separated,Machine-op-inspct,Black,Female,0,0,7,0
32,Private,Some-college,Never-married,Sales,White,Male,0,0,50,0
30,Local-gov,HS-grad,Never-married,Protective-serv,Black,Female,0,0,40,0
49,Federal-gov,Assoc,Married-civ-spouse,Adm-clerical,White,Male,0,0,60,1
23,Private,HS-grad,Never-married,Adm-clerical,Black,Female,0,0,40,0
25,Private,Some-college,Married,Handlers-cleaners,White,Male,0,0,16,0
19,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,15,0
27,Private,Assoc,Never-married,Craft-repair,White,Male,0,0,40,0
43,State-gov,HS-grad,Never-married,Transport-moving,White,Male,0,0,60,0
38,Private,HS-grad,Married,Craft-repair,White,Male,0,0,50,0
42,Private,Masters,Married,Prof-specialty,White,Male,0,0,60,0
33,Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,0,0,38,0
30,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,40,1
29,Private,Bachelors,Never-married,Tech-support,White,Male,0,0,40,0
30,Private,11th,Married,Craft-repair,White,Male,0,0,40,0
26,Private,HS-grad,Married,Tech-support,White,Male,0,0,40,0
43,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,1
30,Private,HS-grad,Married,Other-service,White,Female,0,0,45,0
38,Private,Some-college,Married,Transport-moving,White,Male,0,0,40,1
48,Private,Masters,Married,Exec-managerial,White,Male,0,0,40,1
30,Private,HS-grad,Married,Sales,White,Female,0,0,30,0
42,Local-gov,Masters,Separated,Exec-managerial,Black,Male,0,0,45,1
31,Self-emp-not-inc,HS-grad,Married,Exec-managerial,White,Male,0,0,70,0
32,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,0
28,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,40,0
63,Private,HS-grad,Married,Handlers-cleaners,White,Male,0,0,40,0
32,Private,HS-grad,Married,Transport-moving,White,Male,0,0,40,0
20,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,12,0
51,Self-emp-not-inc,Masters,Married,Prof-specialty,White,Female,0,0,30,1
24,Private,Some-college,Married,Sales,Amer-Indian-Eskimo,Male,0,0,40,0
41,Local-gov,Assoc,Divorced,Adm-clerical,White,Female,0,0,44,0
21,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,40,0
17,Private,9th,Never-married,Other-service,Black,Male,0,0,35,0
45,Private,1st-4th,Married,Other-service,White,Female,0,0,40,0
21,Private,Some-college,Never-married,Prof-specialty,Amer-Indian-Eskimo,Female,0,0,4,0
42,Private,HS-grad,Separated,Transport-moving,Black,Male,0,0,40,0
22,Private,5th-6th,Married,Craft-repair,White,Male,0,0,40,0
59,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,40,0
40,Private,Masters,Married,Exec-managerial,White,Male,0,0,65,1
45,Private,Some-college,Divorced,Other-service,White,Female,0,0,40,0
35,Private,HS-grad,Divorced,Exec-managerial,White,Male,0,0,50,0
58,Private,HS-grad,Married,Farming-fishing,White,Male,0,0,20,0
29,Private,HS-grad,Married,Machine-op-inspct,Amer-Indian-Eskimo,Male,0,0,45,0
21,Private,11th,Never-married,Craft-repair,White,Male,0,0,45,0
51,Private,HS-grad,Married,Tech-support,White,Male,0,0,40,0
34,Local-gov,Some-college,Married,Other-service,White,Female,0,0,40,0
40,Private,Bachelors,Divorced,Adm-clerical,White,Female,0,0,35,0
45,Private,11th,Divorced,Adm-clerical,White,Female,0,0,16,0
22,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,40,0
62,Private,10th,Divorced,Other-service,White,Female,0,0,40,0
32,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,0,0,60,0
36,Private,Bachelors,Married,Prof-specialty,White,Female,0,0,4,1
43,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,0
37,Private,HS-grad,Married,Transport-moving,White,Male,0,0,40,0
28,Private,HS-grad,Never-married,Transport-moving,White,Male,0,0,55,0
47,Local-gov,HS-grad,Married,Other-service,White,Female,0,0,7,1
59,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,0
35,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,40,0
35,Private,Bachelors,Married,Sales,White,Male,0,0,40,0
29,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,0
57,Private,Assoc,Divorced,Prof-specialty,Black,Female,0,0,40,0
41,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,60,1
37,Private,Masters,Married,Prof-specialty,White,Male,0,0,45,1
20,Local-gov,Some-college,Never-married,Farming-fishing,White,Male,0,0,40,0
44,Private,HS-grad,Married,Sales,White,Male,0,0,60,0
20,Local-gov,HS-grad,Never-married,Adm-clerical,White,Female,0,0,30,0
38,Self-emp-not-inc,Bachelors,Married,Adm-clerical,White,Female,0,0,28,1
23,Private,HS-grad,Married,Adm-clerical,White,Male,0,0,40,0
24,Private,HS-grad,Married,Sales,White,Female,0,0,36,0
46,Private,Bachelors,Married,Sales,White,Male,0,0,40,1
32,Local-gov,HS-grad,Married,Transport-moving,White,Male,0,0,40,0
21,Self-emp-not-inc,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
32,Private,Some-college,Married,Sales,White,Male,0,0,40,0
51,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,40,0
43,Private,Some-college,Divorced,Craft-repair,White,Male,0,0,40,0
43,Private,HS-grad,Divorced,Other-service,White,Male,0,0,40,0
35,Self-emp-not-inc,11th,Divorced,Exec-managerial,White,Female,0,0,84,0
32,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,0
25,Private,Bachelors,Never-married,Prof-specialty,White,Female,0,0,21,0
64,Private,Some-college,Widowed,Sales,White,Female,0,0,40,0
28,Private,Bachelors,Married,Exec-managerial,White,Female,0,0,40,0
44,Private,1st-4th,Married,Protective-serv,White,Male,0,0,40,0
40,Private,Bachelors,Married,Tech-support,White,Male,0,0,40,1
21,Private,Some-college,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,40,0
23,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,0
23,Private,Some-college,Never-married,Other-service,White,Female,0,0,20,0
19,Private,HS-grad,Never-married,Other-service,Black,Male,0,0,40,0
61,Private,Some-college,Married,Tech-support,White,Male,0,0,25,0
39,Private,10th,Married,Handlers-cleaners,White,Male,0,0,45,0
25,Private,10th,Married,Exec-managerial,White,Male,0,0,40,0
33,Private,HS-grad,Married,Sales,White,Male,0,0,45,0
34,State-gov,Some-college,Divorced,Adm-clerical,White,Female,0,0,38,0
54,Self-emp-not-inc,Some-college,Married,Sales,White,Male,0,0,50,0
24,Private,Bachelors,Never-married,Tech-support,White,Female,0,0,40,0
28,Private,HS-grad,Never-married,Machine-op-inspct,Other,Male,0,0,50,0
33,Private,Some-college,Married,Sales,White,Male,0,0,44,0
31,Private,HS-grad,Married,Transport-moving,White,Male,0,0,60,1
70,Self-emp-inc,HS-grad,Married,Exec-managerial,White,Male,0,0,16,0
43,Private,HS-grad,Married,Machine-op-inspct,White,Female,0,0,40,0
36,Private,Some-college,Married,Adm-clerical,White,Female,0,0,12,1
50,Local-gov,11th,Never-married,Craft-repair,White,Male,0,0,40,0
21,Private,Some-college,Never-married,Other-service,Black,Female,0,0,30,0
31,Private,Some-college,Separated,Tech-support,Black,Female,0,0,40,0
39,Private,Some-college,Divorced,Adm-clerical,White,Female,0,0,35,0
29,Private,7th-8th,Married,Other-service,White,Female,0,0,40,0
39,Private,Some-college,Divorced,Handlers-cleaners,White,Male,0,0,40,0
17,Private,7th-8th,Never-married,Farming-fishing,Other,Male,0,0,40,0
46,Private,Some-college,Divorced,Sales,White,Female,0,0,40,0
62,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
32,Private,10th,Divorced,Other-service,Black,Female,0,0,23,0
28,Private,HS-grad,Never-married,Other-service,Black,Female,0,0,40,0
19,Private,Some-college,Never-married,Sales,Black,Female,0,0,40,0
24,Local-gov,Bachelors,Married,Protective-serv,White,Male,0,0,45,0
38,Private,Some-college,Married,Craft-repair,White,Male,0,0,41,0
38,Private,Masters,Married,Prof-specialty,Black,Male,0,0,40,1
17,Private,10th,Never-married,Sales,White,Male,0,0,20,0
28,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
52,Private,HS-grad,Married,Sales,White,Male,0,0,8,0
19,Private,HS-grad,Never-married,Sales,White,Female,0,0,25,0
26,Private,Some-college,Married,Adm-clerical,White,Male,0,0,40,1
34,Self-emp-inc,Some-college,Married,Exec-managerial,White,Male,0,0,40,1
21,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,25,0
43,Private,HS-grad,Married,Craft-repair,White,Male,0,0,44,0
52,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
59,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,1
21,Private,Assoc,Never-married,Adm-clerical,White,Female,0,0,40,0
55,State-gov,Some-college,Married,Protective-serv,White,Male,0,0,40,1
46,Self-emp-inc,Masters,Divorced,Sales,White,Male,0,0,60,1
36,Private,HS-grad,Separated,Adm-clerical,White,Female,0,0,37,0
39,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,48,0
30,Private,HS-grad,Never-married,Prof-specialty,White,Female,0,0,30,0
22,Private,Some-college,Never-married,Sales,White,Female,0,0,16,0
43,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,40,1
